Theta [deg.],Phi   [deg.],Abs(RCS )[dB(m^2)],Abs(Theta)[dB(m^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(m^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
24,66,-1.04E+02,-1.12E+02,307.371,-1.04E+02,127.059,4.00E+01
27,66,-1.12E+02,-1.20E+02,207.831,-1.13E+02,13.834,2.07E+01
30,66,-1.07E+02,-1.16E+02,170.091,-1.08E+02,357.708,2.70E+01
33,66,-1.07E+02,-1.16E+02,3.463,-1.08E+02,183.65,4.00E+01
36,66,-1.08E+02,-1.18E+02,207.51,-1.09E+02,21.511,2.95E+01
39,66,-1.16E+02,-1.25E+02,41.106,-1.17E+02,196.444,1.71E+01
42,66,-1.26E+02,-1.31E+02,273.598,-1.28E+02,37.998,6.37E+00
45,66,-1.23E+02,-1.32E+02,175.027,-1.23E+02,45.086,1.12E+01
48,66,-1.20E+02,-1.29E+02,5.418,-1.21E+02,213.887,1.62E+01
51,66,-1.18E+02,-1.29E+02,194.502,-1.18E+02,35.718,1.99E+01
54,66,-1.19E+02,-1.30E+02,13.956,-1.19E+02,212.322,2.13E+01
57,66,-1.19E+02,-1.30E+02,192.321,-1.19E+02,29.947,2.23E+01
60,66,-1.20E+02,-1.32E+02,7.827,-1.20E+02,207.417,2.16E+01
63,66,-1.21E+02,-1.33E+02,180.865,-1.21E+02,24.446,2.03E+01
66,66,-1.23E+02,-1.35E+02,350.402,-1.23E+02,204.122,1.71E+01
69,66,-1.26E+02,-1.37E+02,155.023,-1.26E+02,24.876,1.35E+01
72,66,-1.30E+02,-1.39E+02,313.745,-1.31E+02,218.774,8.42E+00
75,66,-1.33E+02,-1.40E+02,106.391,-1.34E+02,83.946,1.61E+01
78,66,-1.30E+02,-1.41E+02,257.961,-1.31E+02,305.507,1.32E+01
81,66,-1.27E+02,-1.41E+02,53.718,-1.27E+02,134.973,1.41E+01
84,66,-1.25E+02,-1.42E+02,212.322,-1.25E+02,314.651,1.69E+01
87,66,-1.25E+02,-1.44E+02,10.127,-1.25E+02,130.121,2.05E+01
90,66,-1.25E+02,-1.47E+02,159.898,-1.25E+02,303.462,2.64E+01
93,66,-1.26E+02,-1.49E+02,292.557,-1.26E+02,114.649,4.00E+01
96,66,-1.28E+02,-1.47E+02,64.069,-1.28E+02,283.47,2.30E+01
99,66,-1.31E+02,-1.44E+02,213.51,-1.31E+02,88.359,1.51E+01
102,66,-1.34E+02,-1.43E+02,9.951,-1.35E+02,246.579,9.51E+00
105,66,-1.38E+02,-1.42E+02,168.258,-1.40E+02,33.788,8.11E+00
108,66,-1.41E+02,-1.44E+02,334.729,-1.43E+02,182.726,1.21E+01
111,66,-1.41E+02,-1.47E+02,162.55,-1.42E+02,2.051,1.66E+01
114,66,-1.38E+02,-1.44E+02,343.954,-1.39E+02,194.884,1.24E+01
117,66,-1.35E+02,-1.42E+02,131.21,-1.36E+02,8.577,8.27E+00
120,66,-1.32E+02,-1.44E+02,268.87,-1.32E+02,201.396,1.26E+01
123,66,-1.30E+02,-1.41E+02,32.863,-1.30E+02,17.028,2.31E+01
126,66,-1.27E+02,-1.43E+02,310.439,-1.27E+02,191.465,1.74E+01
129,66,-1.27E+02,-1.35E+02,357.623,-1.28E+02,1.946,3.08E+01
132,66,-1.29E+02,-1.45E+02,148.004,-1.29E+02,153.769,3.55E+01
135,66,-1.34E+02,-1.47E+02,226.323,-1.34E+02,311.003,1.30E+01
138,66,-1.31E+02,-1.39E+02,20.634,-1.32E+02,17.675,3.42E+01
141,66,-1.32E+02,-1.39E+02,189.271,-1.32E+02,166.279,1.66E+01
144,66,-1.32E+02,-1.42E+02,261.38,-1.32E+02,251.031,2.59E+01
147,66,-1.28E+02,-1.36E+02,347.533,-1.29E+02,5.397,1.89E+01
150,66,-1.46E+02,-1.50E+02,128.314,-1.48E+02,60.412,4.05E+00
153,66,-1.27E+02,-1.37E+02,196.27,-1.28E+02,189.474,2.91E+01
156,66,-1.36E+02,-1.39E+02,273.359,-1.39E+02,287.055,1.84E+01
159,66,-1.27E+02,-1.36E+02,335.546,-1.27E+02,334.446,4.00E+01
162,66,-1.34E+02,-1.40E+02,331.967,-1.35E+02,328.678,3.23E+01
165,66,-1.32E+02,-1.41E+02,106.717,-1.32E+02,103.771,3.54E+01
168,66,-1.29E+02,-1.36E+02,159.454,-1.30E+02,159.146,4.00E+01
171,66,-1.30E+02,-1.37E+02,188.499,-1.31E+02,169.826,1.75E+01
174,66,-1.25E+02,-1.32E+02,68.628,-1.26E+02,66.221,3.59E+01
177,66,-1.24E+02,-1.32E+02,176.071,-1.24E+02,185.768,2.43E+01
180,66,-1.14E+02,-1.22E+02,207.391,-1.15E+02,207.389,4.00E+01
0,69,-7.46E+01,-8.36E+01,93.042,-7.52E+01,273.042,4.00E+01
3,69,-8.03E+01,-8.92E+01,95.331,-8.09E+01,276.321,4.00E+01
6,69,-9.25E+01,-1.02E+02,256.189,-9.30E+01,72.917,3.46E+01
9,69,-9.19E+01,-1.01E+02,260.039,-9.25E+01,82.341,3.74E+01
12,69,-9.90E+01,-1.08E+02,181.017,-9.96E+01,359.472,4.00E+01
15,69,-9.64E+01,-1.06E+02,209.408,-9.69E+01,29.589,4.00E+01
18,69,-1.08E+02,-1.16E+02,157.52,-1.09E+02,335.214,3.65E+01
21,69,-1.00E+02,-1.10E+02,104.533,-1.01E+02,287.229,3.66E+01
24,69,-1.11E+02,-1.20E+02,326.389,-1.11E+02,131.712,2.16E+01
27,69,-1.08E+02,-1.18E+02,311.916,-1.09E+02,142.487,2.46E+01
30,69,-1.04E+02,-1.14E+02,184.523,-1.04E+02,3.898,4.00E+01
33,69,-1.14E+02,-1.24E+02,36.207,-1.14E+02,194.147,1.86E+01
36,69,-1.22E+02,-1.28E+02,317.996,-1.24E+02,157.268,1.65E+01
39,69,-1.12E+02,-1.23E+02,201.216,-1.12E+02,33.035,2.49E+01
42,69,-1.11E+02,-1.22E+02,22.929,-1.11E+02,206.258,3.62E+01
45,69,-1.11E+02,-1.23E+02,214.655,-1.11E+02,34.598,4.00E+01
48,69,-1.13E+02,-1.25E+02,33.127,-1.13E+02,206.903,3.17E+01
51,69,-1.14E+02,-1.27E+02,218.708,-1.14E+02,28.775,2.81E+01
54,69,-1.15E+02,-1.29E+02,36.549,-1.16E+02,201.244,2.49E+01
57,69,-1.16E+02,-1.30E+02,217.826,-1.16E+02,19.829,2.40E+01
60,69,-1.17E+02,-1.31E+02,35.299,-1.17E+02,195.137,2.34E+01
63,69,-1.17E+02,-1.31E+02,211.848,-1.17E+02,13.173,2.45E+01
66,69,-1.17E+02,-1.32E+02,27.034,-1.17E+02,190.337,2.59E+01
69,69,-1.17E+02,-1.33E+02,199.718,-1.18E+02,7.761,2.92E+01
72,69,-1.18E+02,-1.34E+02,10.345,-1.18E+02,185.599,3.78E+01
75,69,-1.20E+02,-1.36E+02,176.976,-1.20E+02,3.113,3.61E+01
78,69,-1.22E+02,-1.38E+02,337.342,-1.22E+02,182.845,2.40E+01
81,69,-1.25E+02,-1.41E+02,129.709,-1.25E+02,7.68,1.67E+01
84,69,-1.30E+02,-1.42E+02,277.52,-1.30E+02,212.156,1.25E+01
87,69,-1.30E+02,-1.42E+02,70.119,-1.30E+02,80.608,2.70E+01
90,69,-1.27E+02,-1.42E+02,230.498,-1.27E+02,280.396,1.79E+01
93,69,-1.25E+02,-1.44E+02,36.301,-1.25E+02,102.095,1.97E+01
96,69,-1.24E+02,-1.46E+02,206.6,-1.24E+02,277.852,2.26E+01
99,69,-1.24E+02,-1.50E+02,17.101,-1.24E+02,90.906,2.63E+01
102,69,-1.24E+02,-1.56E+02,171.318,-1.24E+02,261.971,3.21E+01
105,69,-1.25E+02,-1.57E+02,222.485,-1.25E+02,71.194,3.89E+01
108,69,-1.26E+02,-1.48E+02,355.554,-1.26E+02,238.712,2.33E+01
111,69,-1.27E+02,-1.45E+02,134.243,-1.27E+02,46.175,1.85E+01
114,69,-1.27E+02,-1.45E+02,272.261,-1.27E+02,220.619,1.94E+01
117,69,-1.27E+02,-1.51E+02,40.731,-1.27E+02,33.975,4.00E+01
120,69,-1.26E+02,-1.46E+02,235.779,-1.26E+02,206.083,2.62E+01
123,69,-1.26E+02,-1.47E+02,103.242,-1.26E+02,22.921,2.12E+01
126,69,-1.25E+02,-1.34E+02,188.586,-1.26E+02,188.346,4.00E+01
129,69,-1.27E+02,-1.48E+02,204.349,-1.27E+02,6.637,3.11E+01
132,69,-1.32E+02,-1.42E+02,125.731,-1.32E+02,152.264,1.73E+01
135,69,-1.33E+02,-1.43E+02,281.552,-1.34E+02,262.495,1.96E+01
138,69,-1.32E+02,-1.40E+02,3.639,-1.32E+02,11.782,2.56E+01
141,69,-1.33E+02,-1.45E+02,122.941,-1.33E+02,113.159,2.72E+01
144,69,-1.30E+02,-1.42E+02,242.69,-1.30E+02,238.692,3.60E+01
147,69,-1.31E+02,-1.41E+02,354.347,-1.32E+02,10.116,2.13E+01
150,69,-1.35E+02,-1.44E+02,61.504,-1.35E+02,32.936,1.62E+01
153,69,-1.26E+02,-1.36E+02,190.17,-1.26E+02,186.496,3.47E+01
156,69,-1.36E+02,-1.42E+02,229.556,-1.38E+02,209.154,1.59E+01
159,69,-1.26E+02,-1.36E+02,325.675,-1.27E+02,326.102,4.00E+01
162,69,-1.33E+02,-1.41E+02,319.668,-1.34E+02,317.137,3.57E+01
165,69,-1.32E+02,-1.40E+02,126.476,-1.32E+02,127.617,4.00E+01
168,69,-1.30E+02,-1.38E+02,162.212,-1.30E+02,156.601,2.93E+01
171,69,-1.34E+02,-1.45E+02,131.451,-1.34E+02,102.809,1.77E+01
174,69,-1.25E+02,-1.33E+02,70.169,-1.26E+02,66.6,3.27E+01
177,69,-1.22E+02,-1.31E+02,185.669,-1.22E+02,193.644,2.70E+01
180,69,-1.14E+02,-1.23E+02,207.391,-1.14E+02,207.389,4.00E+01
0,72,-7.46E+01,-8.48E+01,93.042,-7.51E+01,273.042,4.00E+01
3,72,-7.96E+01,-8.98E+01,95.622,-8.00E+01,276.583,4.00E+01
6,72,-9.48E+01,-1.06E+02,241.763,-9.52E+01,56.504,3.20E+01
9,72,-8.99E+01,-1.00E+02,262.281,-9.04E+01,83.654,4.00E+01
12,72,-1.02E+02,-1.12E+02,206.125,-1.02E+02,24.888,4.00E+01
15,72,-9.62E+01,-1.07E+02,213.604,-9.66E+01,32.192,4.00E+01
18,72,-1.01E+02,-1.11E+02,220.658,-1.01E+02,46.081,3.11E+01
21,72,-1.00E+02,-1.11E+02,115.503,-1.01E+02,293.087,3.84E+01
24,72,-1.09E+02,-1.20E+02,108.7,-1.09E+02,306.936,2.10E+01
27,72,-1.05E+02,-1.16E+02,339.088,-1.05E+02,161.074,4.00E+01
30,72,-1.13E+02,-1.23E+02,195.451,-1.13E+02,4.631,2.55E+01
33,72,-1.11E+02,-1.23E+02,180.345,-1.11E+02,16.436,2.31E+01
36,72,-1.08E+02,-1.20E+02,22.615,-1.08E+02,203.873,4.00E+01
39,72,-1.09E+02,-1.21E+02,222.564,-1.09E+02,39.182,3.72E+01
42,72,-1.13E+02,-1.26E+02,46.357,-1.13E+02,208.483,2.36E+01
45,72,-1.19E+02,-1.32E+02,257.301,-1.19E+02,43.716,1.76E+01
48,72,-1.26E+02,-1.42E+02,107.141,-1.26E+02,167.462,1.70E+01
51,72,-1.35E+02,-1.38E+02,331.003,-1.39E+02,255.624,2.62E+00
54,72,-1.29E+02,-1.39E+02,166.382,-1.29E+02,84.426,1.00E+01
57,72,-1.32E+02,-1.38E+02,335.496,-1.33E+02,238.261,4.66E+00
60,72,-1.35E+02,-1.39E+02,141.341,-1.37E+02,92.917,7.26E+00
63,72,-1.34E+02,-1.38E+02,300.023,-1.36E+02,3.917,5.07E+00
66,72,-1.28E+02,-1.38E+02,99.082,-1.29E+02,190.374,9.69E+00
69,72,-1.24E+02,-1.38E+02,258.422,-1.24E+02,11.104,1.44E+01
72,72,-1.21E+02,-1.37E+02,59.35,-1.22E+02,186.707,1.78E+01
75,72,-1.20E+02,-1.37E+02,221.457,-1.20E+02,1.713,2.14E+01
78,72,-1.20E+02,-1.38E+02,24.038,-1.20E+02,176.856,2.56E+01
81,72,-1.20E+02,-1.40E+02,183.344,-1.20E+02,352.396,3.44E+01
84,72,-1.22E+02,-1.43E+02,335.529,-1.22E+02,169.826,3.27E+01
87,72,-1.25E+02,-1.44E+02,118.214,-1.25E+02,352.51,2.09E+01
90,72,-1.30E+02,-1.44E+02,261.911,-1.30E+02,193.939,1.49E+01
93,72,-1.31E+02,-1.44E+02,56.843,-1.31E+02,64.451,3.12E+01
96,72,-1.27E+02,-1.44E+02,221.257,-1.27E+02,264.305,2.09E+01
99,72,-1.25E+02,-1.46E+02,34.294,-1.25E+02,85.017,2.35E+01
102,72,-1.24E+02,-1.47E+02,219.009,-1.24E+02,260.135,2.73E+01
105,72,-1.23E+02,-1.47E+02,43.702,-1.23E+02,73.294,2.94E+01
108,72,-1.23E+02,-1.46E+02,211.152,-1.23E+02,246.537,2.74E+01
111,72,-1.23E+02,-1.47E+02,2.916,-1.23E+02,57.167,2.60E+01
114,72,-1.23E+02,-1.59E+02,198.436,-1.23E+02,227.567,4.00E+01
117,72,-1.24E+02,-1.48E+02,69.407,-1.24E+02,36.775,2.90E+01
120,72,-1.24E+02,-1.44E+02,211.947,-1.24E+02,211.272,4.00E+01
123,72,-1.25E+02,-1.39E+02,9.684,-1.25E+02,24.315,2.69E+01
126,72,-1.26E+02,-1.45E+02,59.951,-1.26E+02,194.415,2.25E+01
129,72,-1.28E+02,-1.37E+02,9.483,-1.28E+02,5.201,3.23E+01
132,72,-1.36E+02,-1.44E+02,45.976,-1.36E+02,135.122,7.78E+00
135,72,-1.35E+02,-1.42E+02,217.857,-1.35E+02,191.264,1.51E+01
138,72,-1.30E+02,-1.45E+02,22.214,-1.31E+02,352.448,2.07E+01
141,72,-1.37E+02,-1.49E+02,111.296,-1.37E+02,112.78,4.00E+01
144,72,-1.28E+02,-1.39E+02,206.88,-1.28E+02,214.588,2.87E+01
147,72,-1.32E+02,-1.45E+02,350.826,-1.32E+02,5.091,2.47E+01
150,72,-1.33E+02,-1.48E+02,11.777,-1.33E+02,5.855,3.43E+01
153,72,-1.25E+02,-1.36E+02,183.575,-1.25E+02,183.903,4.00E+01
156,72,-1.34E+02,-1.43E+02,214.959,-1.35E+02,200.66,2.16E+01
159,72,-1.25E+02,-1.36E+02,312.953,-1.26E+02,317.8,3.22E+01
162,72,-1.32E+02,-1.43E+02,309.53,-1.33E+02,308.045,4.00E+01
165,72,-1.32E+02,-1.42E+02,131.347,-1.33E+02,137.017,2.99E+01
168,72,-1.33E+02,-1.43E+02,145.784,-1.33E+02,128.579,2.11E+01
171,72,-1.29E+02,-1.41E+02,72.887,-1.29E+02,65.103,2.94E+01
174,72,-1.27E+02,-1.35E+02,76.923,-1.28E+02,73.424,3.29E+01
177,72,-1.20E+02,-1.31E+02,191.861,-1.20E+02,198.6,2.97E+01
180,72,-1.14E+02,-1.24E+02,207.391,-1.14E+02,207.389,4.00E+01
0,75,-7.46E+01,-8.64E+01,93.042,-7.49E+01,273.042,4.00E+01
3,75,-7.90E+01,-9.07E+01,95.85,-7.93E+01,276.788,4.00E+01
6,75,-9.66E+01,-1.10E+02,212.818,-9.68E+01,28.629,3.62E+01
9,75,-8.84E+01,-1.00E+02,262.999,-8.87E+01,83.512,4.00E+01
12,75,-1.01E+02,-1.12E+02,246.706,-1.01E+02,71.143,3.39E+01
15,75,-9.80E+01,-1.10E+02,217.704,-9.82E+01,34.574,3.79E+01
18,75,-9.66E+01,-1.09E+02,235.281,-9.68E+01,58.004,3.88E+01
21,75,-1.05E+02,-1.16E+02,134.675,-1.06E+02,304.689,2.63E+01
24,75,-1.02E+02,-1.14E+02,118.706,-1.02E+02,305.109,3.16E+01
27,75,-1.10E+02,-1.22E+02,9.002,-1.10E+02,180.293,2.94E+01
30,75,-1.07E+02,-1.21E+02,22.383,-1.07E+02,202.762,4.00E+01
33,75,-1.07E+02,-1.21E+02,208.713,-1.07E+02,28.821,4.00E+01
36,75,-1.10E+02,-1.25E+02,48.286,-1.10E+02,215.183,2.76E+01
39,75,-1.28E+02,-1.36E+02,309.432,-1.28E+02,94.31,1.33E+01
42,75,-1.18E+02,-1.31E+02,210.174,-1.18E+02,55.939,2.04E+01
45,75,-1.13E+02,-1.27E+02,30.718,-1.13E+02,218.494,3.15E+01
48,75,-1.13E+02,-1.28E+02,222.036,-1.13E+02,48.351,3.39E+01
51,75,-1.13E+02,-1.28E+02,35.893,-1.13E+02,216.492,4.00E+01
54,75,-1.14E+02,-1.29E+02,216.841,-1.14E+02,38.733,4.00E+01
57,75,-1.14E+02,-1.30E+02,27.815,-1.15E+02,207.725,4.00E+01
60,75,-1.16E+02,-1.31E+02,203.478,-1.16E+02,26.659,4.00E+01
63,75,-1.17E+02,-1.32E+02,13.528,-1.17E+02,198.623,3.69E+01
66,75,-1.19E+02,-1.34E+02,181.981,-1.19E+02,15.154,2.86E+01
69,75,-1.22E+02,-1.36E+02,344.545,-1.22E+02,187.887,2.29E+01
72,75,-1.27E+02,-1.39E+02,140.877,-1.28E+02,2.249,1.51E+01
75,75,-1.40E+02,-1.40E+02,288.865,-1.56E+02,61.033,1.84E+01
78,75,-1.28E+02,-1.41E+02,77.327,-1.29E+02,174.005,1.24E+01
81,75,-1.24E+02,-1.42E+02,229.696,-1.24E+02,346.451,1.88E+01
84,75,-1.22E+02,-1.43E+02,24.89,-1.22E+02,159.992,2.39E+01
87,75,-1.22E+02,-1.46E+02,174.676,-1.22E+02,334.124,3.26E+01
90,75,-1.24E+02,-1.49E+02,305.871,-1.24E+02,150.416,3.18E+01
93,75,-1.29E+02,-1.47E+02,73.512,-1.29E+02,333.98,1.85E+01
96,75,-1.35E+02,-1.45E+02,223.99,-1.35E+02,198.097,1.74E+01
99,75,-1.30E+02,-1.44E+02,25.879,-1.31E+02,73.973,1.56E+01
102,75,-1.26E+02,-1.44E+02,190.315,-1.26E+02,259.227,1.79E+01
105,75,-1.24E+02,-1.46E+02,358.696,-1.24E+02,73.95,2.17E+01
108,75,-1.23E+02,-1.50E+02,186.885,-1.23E+02,246.046,2.84E+01
111,75,-1.23E+02,-1.48E+02,41.699,-1.23E+02,57.298,3.61E+01
114,75,-1.23E+02,-1.43E+02,210.89,-1.23E+02,231.755,2.87E+01
117,75,-1.24E+02,-1.44E+02,351.142,-1.24E+02,45.234,2.23E+01
120,75,-1.23E+02,-1.45E+02,179.677,-1.23E+02,213.721,2.65E+01
123,75,-1.25E+02,-1.64E+02,228.346,-1.25E+02,31.117,4.00E+01
126,75,-1.27E+02,-1.38E+02,194.105,-1.27E+02,194.826,4.00E+01
129,75,-1.33E+02,-1.42E+02,239.728,-1.33E+02,10.978,1.15E+01
132,75,-1.42E+02,-1.48E+02,139.529,-1.43E+02,33.163,5.83E+00
135,75,-1.35E+02,-1.46E+02,186.811,-1.36E+02,186.026,4.00E+01
138,75,-1.30E+02,-1.43E+02,337.793,-1.30E+02,326.351,2.71E+01
141,75,-1.35E+02,-1.56E+02,245.252,-1.35E+02,121.955,2.29E+01
144,75,-1.31E+02,-1.42E+02,206.668,-1.31E+02,211.106,3.39E+01
147,75,-1.32E+02,-1.42E+02,331.675,-1.32E+02,344.824,2.40E+01
150,75,-1.34E+02,-1.49E+02,342.548,-1.34E+02,5.765,2.36E+01
153,75,-1.26E+02,-1.38E+02,170.501,-1.26E+02,175.737,3.33E+01
156,75,-1.35E+02,-1.45E+02,228.205,-1.35E+02,204.31,1.88E+01
159,75,-1.25E+02,-1.37E+02,305.395,-1.25E+02,315.722,2.68E+01
162,75,-1.31E+02,-1.45E+02,314.567,-1.31E+02,312.577,4.00E+01
165,75,-1.35E+02,-1.45E+02,117.645,-1.36E+02,121.201,3.46E+01
168,75,-1.32E+02,-1.46E+02,99.012,-1.32E+02,83.157,2.56E+01
171,75,-1.27E+02,-1.39E+02,64.975,-1.28E+02,56.17,2.83E+01
174,75,-1.31E+02,-1.38E+02,92.058,-1.32E+02,99.342,2.59E+01
177,75,-1.19E+02,-1.31E+02,195.949,-1.19E+02,201.839,3.23E+01
180,75,-1.14E+02,-1.26E+02,207.391,-1.14E+02,207.389,4.00E+01
0,78,-7.46E+01,-8.83E+01,93.042,-7.48E+01,273.042,4.00E+01
3,78,-7.85E+01,-9.21E+01,96.025,-7.87E+01,276.946,4.00E+01
6,78,-9.59E+01,-1.11E+02,174.907,-9.60E+01,357.761,4.00E+01
9,78,-8.74E+01,-1.01E+02,263.036,-8.75E+01,82.778,4.00E+01
12,78,-9.61E+01,-1.10E+02,270.191,-9.63E+01,95.571,3.45E+01
15,78,-1.03E+02,-1.16E+02,229.012,-1.03E+02,43.296,3.41E+01
18,78,-9.56E+01,-1.10E+02,241.394,-9.58E+01,61.987,4.00E+01
21,78,-1.15E+02,-1.23E+02,195.292,-1.15E+02,50.029,1.38E+01
24,78,-1.01E+02,-1.15E+02,110.849,-1.02E+02,292.224,4.00E+01
27,78,-1.15E+02,-1.28E+02,112.333,-1.15E+02,315.898,2.14E+01
30,78,-1.02E+02,-1.17E+02,33.656,-1.02E+02,208.979,3.74E+01
33,78,-1.16E+02,-1.31E+02,282.192,-1.16E+02,69.976,2.01E+01
36,78,-1.18E+02,-1.29E+02,197.92,-1.18E+02,31.803,2.45E+01
39,78,-1.08E+02,-1.23E+02,45.139,-1.08E+02,225.037,4.00E+01
42,78,-1.09E+02,-1.25E+02,236.662,-1.09E+02,53.076,4.00E+01
45,78,-1.09E+02,-1.26E+02,55.272,-1.09E+02,226.028,3.28E+01
48,78,-1.12E+02,-1.29E+02,241.307,-1.12E+02,49.839,3.08E+01
51,78,-1.12E+02,-1.30E+02,54.588,-1.12E+02,217.799,2.84E+01
54,78,-1.14E+02,-1.32E+02,237.92,-1.14E+02,39.063,2.72E+01
57,78,-1.14E+02,-1.32E+02,50.071,-1.14E+02,208.91,2.70E+01
60,78,-1.15E+02,-1.33E+02,228.262,-1.15E+02,28.671,2.79E+01
63,78,-1.14E+02,-1.33E+02,39.473,-1.15E+02,201.482,2.92E+01
66,78,-1.15E+02,-1.34E+02,211.245,-1.15E+02,18.802,3.27E+01
69,78,-1.16E+02,-1.35E+02,17.844,-1.16E+02,192.694,4.00E+01
72,78,-1.17E+02,-1.37E+02,181.06,-1.17E+02,8.626,3.75E+01
75,78,-1.20E+02,-1.40E+02,337.961,-1.21E+02,183.882,2.63E+01
78,78,-1.26E+02,-1.42E+02,126.464,-1.26E+02,3.195,1.71E+01
81,78,-1.38E+02,-1.43E+02,272.325,-1.40E+02,248.075,1.38E+01
84,78,-1.28E+02,-1.44E+02,62.326,-1.28E+02,143.212,1.54E+01
87,78,-1.24E+02,-1.45E+02,215.867,-1.24E+02,322.252,2.16E+01
90,78,-1.23E+02,-1.49E+02,3.704,-1.23E+02,137.06,2.83E+01
93,78,-1.24E+02,-1.52E+02,128.148,-1.24E+02,311.368,4.00E+01
96,78,-1.28E+02,-1.49E+02,252.351,-1.28E+02,127.754,2.33E+01
99,78,-1.35E+02,-1.46E+02,46.876,-1.36E+02,318.038,1.06E+01
102,78,-1.36E+02,-1.44E+02,214.238,-1.37E+02,245.629,1.42E+01
105,78,-1.29E+02,-1.43E+02,23.639,-1.29E+02,78.064,1.56E+01
108,78,-1.26E+02,-1.42E+02,189.661,-1.26E+02,254.626,1.73E+01
111,78,-1.24E+02,-1.43E+02,347.467,-1.24E+02,65.689,1.90E+01
114,78,-1.24E+02,-1.49E+02,153.395,-1.24E+02,235.642,2.56E+01
117,78,-1.24E+02,-1.50E+02,33.105,-1.24E+02,46.548,3.79E+01
120,78,-1.25E+02,-1.46E+02,195.024,-1.25E+02,220.446,2.86E+01
123,78,-1.26E+02,-1.41E+02,6.314,-1.26E+02,35.398,2.13E+01
126,78,-1.31E+02,-1.43E+02,71.886,-1.31E+02,203.526,1.46E+01
129,78,-1.36E+02,-1.43E+02,29.718,-1.36E+02,42.865,2.12E+01
132,78,-1.39E+02,-1.42E+02,25.315,-1.41E+02,348.488,9.64E+00
135,78,-1.32E+02,-1.49E+02,294.519,-1.32E+02,180.591,1.78E+01
138,78,-1.32E+02,-1.47E+02,347.5,-1.32E+02,347.657,4.00E+01
141,78,-1.34E+02,-1.51E+02,106.513,-1.34E+02,104.307,4.00E+01
144,78,-1.32E+02,-1.51E+02,185.417,-1.32E+02,222.008,2.37E+01
147,78,-1.39E+02,-1.47E+02,339.618,-1.39E+02,342.726,3.48E+01
150,78,-1.32E+02,-1.49E+02,42.911,-1.33E+02,37.204,3.71E+01
153,78,-1.28E+02,-1.42E+02,152.909,-1.28E+02,166.953,2.70E+01
156,78,-1.33E+02,-1.46E+02,227.779,-1.33E+02,194.015,1.80E+01
159,78,-1.26E+02,-1.40E+02,304.451,-1.26E+02,319.743,2.55E+01
162,78,-1.30E+02,-1.46E+02,333.741,-1.30E+02,325.306,3.27E+01
165,78,-1.36E+02,-1.50E+02,83.786,-1.36E+02,83.941,4.00E+01
168,78,-1.30E+02,-1.46E+02,76.582,-1.30E+02,68.516,3.32E+01
171,78,-1.28E+02,-1.40E+02,69.833,-1.29E+02,56.796,2.51E+01
174,78,-1.32E+02,-1.41E+02,119.409,-1.32E+02,162.793,1.30E+01
177,78,-1.17E+02,-1.32E+02,198.693,-1.18E+02,204.005,3.50E+01
180,78,-1.14E+02,-1.28E+02,207.392,-1.14E+02,207.389,4.00E+01
0,81,-7.46E+01,-9.08E+01,93.042,-7.48E+01,273.042,4.00E+01
3,81,-7.81E+01,-9.42E+01,96.154,-7.82E+01,277.063,4.00E+01
6,81,-9.39E+01,-1.12E+02,151.241,-9.40E+01,337.85,3.64E+01
9,81,-8.66E+01,-1.03E+02,262.807,-8.67E+01,81.894,4.00E+01
12,81,-9.26E+01,-1.09E+02,279.775,-9.27E+01,104.354,3.85E+01
15,81,-1.10E+02,-1.25E+02,281.748,-1.10E+02,106.262,3.68E+01
18,81,-9.70E+01,-1.13E+02,246.487,-9.71E+01,64.545,4.00E+01
21,81,-1.04E+02,-1.22E+02,258.398,-1.04E+02,103.714,2.51E+01
24,81,-1.03E+02,-1.19E+02,76.482,-1.03E+02,247.924,3.29E+01
27,81,-1.09E+02,-1.29E+02,173.953,-1.09E+02,3.978,3.58E+01
30,81,-1.04E+02,-1.22E+02,46.907,-1.04E+02,219.389,3.58E+01
33,81,-1.07E+02,-1.24E+02,19.435,-1.07E+02,205.021,3.69E+01
36,81,-1.06E+02,-1.24E+02,227.197,-1.06E+02,47.571,4.00E+01
39,81,-1.05E+02,-1.23E+02,60.953,-1.05E+02,234.595,3.74E+01
42,81,-1.10E+02,-1.28E+02,255.485,-1.10E+02,60.858,3.00E+01
45,81,-1.12E+02,-1.31E+02,79.884,-1.12E+02,234.037,2.61E+01
48,81,-1.20E+02,-1.36E+02,281.039,-1.20E+02,58.112,1.99E+01
51,81,-1.19E+02,-1.38E+02,91.764,-1.19E+02,216.618,2.07E+01
54,81,-1.24E+02,-1.39E+02,290.137,-1.24E+02,43.637,1.58E+01
57,81,-1.21E+02,-1.39E+02,94.397,-1.21E+02,208.258,1.93E+01
60,81,-1.21E+02,-1.39E+02,267.815,-1.21E+02,34.258,2.02E+01
63,81,-1.18E+02,-1.39E+02,68.746,-1.18E+02,204.555,2.36E+01
66,81,-1.17E+02,-1.38E+02,234.96,-1.17E+02,22.958,2.68E+01
69,81,-1.16E+02,-1.39E+02,39.162,-1.16E+02,195.639,3.02E+01
72,81,-1.16E+02,-1.39E+02,202.396,-1.16E+02,11.228,3.69E+01
75,81,-1.17E+02,-1.40E+02,2.121,-1.17E+02,185.394,4.00E+01
